pe,run,task_id,op_name,start_ts,end_ts,wait_start_ts
0,4,687,TRSM_L(3,8),1777920223699873024,1777920223807016192,1777920223699868928
0,4,691,TRSM_L(3,10),1777920223807023360,1777920223914274048,1777920223807019264
0,4,695,TRSM_L(3,12),1777920223914280192,1777920224021472512,1777920223914277120
0,4,699,TRSM_L(3,14),1777920224021478656,1777920224128666880,1777920224021475584
0,4,702,GEMM(4,4,3),1777920224128674048,1777920224320006400,1777920224128669952
0,4,704,GEMM(4,6,3),1777920224320013568,1777920224511347968,1777920224320010496
0,4,706,GEMM(4,8,3),1777920224511355136,1777920224702654720,1777920224511352064
0,4,708,GEMM(4,10,3),1777920224702661888,1777920224894030080,1777920224702657792
0,4,710,GEMM(4,12,3),1777920224894038272,1777920225085407488,1777920224894034176
0,4,712,GEMM(4,14,3),1777920225085414656,1777920225276728576,1777920225085411584
0,4,714,GEMM(5,4,3),1777920225276735744,1777920225486915840,1777920225276731648
0,4,716,GEMM(5,6,3),1777920225486924032,1777920225697148160,1777920225486919936
0,4,718,GEMM(5,8,3),1777920225697155328,1777920225907249408,1777920225697152256
0,4,720,GEMM(5,10,3),1777920225907256576,1777920226117473536,1777920225907253504
0,4,722,GEMM(5,12,3),1777920226117480704,1777920226327617792,1777920226117476608
0,4,724,GEMM(5,14,3),1777920226327624960,1777920226537741568,1777920226327621888
0,4,726,GEMM(6,4,3),1777920226537748736,1777920226733430016,1777920226537745664
0,4,728,GEMM(6,6,3),1777920226733437184,1777920226929097984,1777920226733433088
0,4,730,GEMM(6,8,3),1777920226929105152,1777920227124833536,1777920226929102080
0,4,732,GEMM(6,10,3),1777920227124840704,1777920227320594688,1777920227124836608
0,4,734,GEMM(6,12,3),1777920227320601856,1777920227516333312,1777920227320598784
0,4,736,GEMM(6,14,3),1777920227516340480,1777920227711998208,1777920227516337408
0,4,738,GEMM(7,4,3),1777920227712005376,1777920227922239744,1777920227712001280
0,4,740,GEMM(7,6,3),1777920227922246912,1777920228132368640,1777920227922243840
0,4,742,GEMM(7,8,3),1777920228132375808,1777920228342609152,1777920228132372736
0,4,744,GEMM(7,10,3),1777920228342616320,1777920228552996096,1777920228342613248
0,4,746,GEMM(7,12,3),1777920228553003264,1777920228763277568,1777920228552999168
0,4,748,GEMM(7,14,3),1777920228763284736,1777920228973601024,1777920228763280640
0,4,750,GEMM(8,4,3),1777920228973608192,1777920229164985600,1777920228973605120
0,4,752,GEMM(8,6,3),1777920229164992768,1777920229356247296,1777920229164988672
0,4,754,GEMM(8,8,3),1777920229356254464,1777920229547617536,1777920229356250368
0,4,756,GEMM(8,10,3),1777920229547624704,1777920229739021568,1777920229547620608
0,4,758,GEMM(8,12,3),1777920229739028736,1777920229930364160,1777920229739024640
0,4,760,GEMM(8,14,3),1777920229930372352,1777920230121685248,1777920229930368256
0,4,762,GEMM(9,4,3),1777920230121692416,1777920230331966720,1777920230121688320
0,4,764,GEMM(9,6,3),1777920230331972864,1777920230542060800,1777920230331969792
0,4,766,GEMM(9,8,3),1777920230542067968,1777920230752147712,1777920230542063872
0,4,768,GEMM(9,10,3),1777920230752154880,1777920230962257152,1777920230752151808
0,4,770,GEMM(9,12,3),1777920230962264320,1777920231172318464,1777920230962260224
0,4,772,GEMM(9,14,3),1777920231172325632,1777920231382455552,1777920231172322560
0,4,774,GEMM(10,4,3),1777920231382462720,1777920231578234112,1777920231382459648
0,4,776,GEMM(10,6,3),1777920231578241280,1777920231773937920,1777920231578237184
0,4,778,GEMM(10,8,3),1777920231773945088,1777920231969741056,1777920231773942016
0,4,780,GEMM(10,10,3),1777920231969748224,1777920232165474560,1777920231969745152
0,4,782,GEMM(10,12,3),1777920232165481728,1777920232361242880,1777920232165478656
0,4,784,GEMM(10,14,3),1777920232361250048,1777920232556924160,1777920232361246976
0,4,786,GEMM(11,4,3),1777920232556931328,1777920232767165696,1777920232556928256
0,4,788,GEMM(11,6,3),1777920232767172864,1777920232977395968,1777920232767169792
0,4,790,GEMM(11,8,3),1777920232977403136,1777920233187711232,1777920232977400064
0,4,792,GEMM(11,10,3),1777920233187718400,1777920233397913856,1777920233187714304
0,4,794,GEMM(11,12,3),1777920233397921024,1777920233608093952,1777920233397917952
0,4,796,GEMM(11,14,3),1777920233608101120,1777920233818274048,1777920233608098048
0,4,798,GEMM(12,4,3),1777920233818281216,1777920234009594112,1777920233818278144
0,4,800,GEMM(12,6,3),1777920234009601280,1777920234200955136,1777920234009598208
0,4,802,GEMM(12,8,3),1777920234200962304,1777920234392269056,1777920234200958208
0,4,804,GEMM(12,10,3),1777920234392276224,1777920234583628032,1777920234392273152
0,4,806,GEMM(12,12,3),1777920234583634176,1777920234774921472,1777920234583631104
0,4,808,GEMM(12,14,3),1777920234774928640,1777920234966245632,1777920234774924544
0,4,810,GEMM(13,4,3),1777920234966252800,1777920235176532224,1777920234966249728
0,4,812,GEMM(13,6,3),1777920235176539392,1777920235387047168,1777920235176536320
0,4,814,GEMM(13,8,3),1777920235387054336,1777920235597408512,1777920235387051264
0,4,816,GEMM(13,10,3),1777920235597415680,1777920235807712512,1777920235597411584
0,4,818,GEMM(13,12,3),1777920235807719680,1777920236018008320,1777920235807716608
0,4,820,GEMM(13,14,3),1777920236018015488,1777920236228310272,1777920236018012416
0,4,822,GEMM(14,4,3),1777920236228317440,1777920236423978240,1777920236228314368
0,4,824,GEMM(14,6,3),1777920236423984384,1777920236619693312,1777920236423981312
0,4,826,GEMM(14,8,3),1777920236619700480,1777920236815523072,1777920236619697408
0,4,828,GEMM(14,10,3),1777920236815530240,1777920237011311872,1777920236815527168
0,4,830,GEMM(14,12,3),1777920237011319040,1777920237207053568,1777920237011315968
0,4,832,GEMM(14,14,3),1777920237207060736,1777920237402770688,1777920237207057664
0,4,834,GEMM(15,4,3),1777920237402777856,1777920237613086976,1777920237402774784
0,4,836,GEMM(15,6,3),1777920237613094144,1777920237823326464,1777920237613091072
0,4,838,GEMM(15,8,3),1777920237823333632,1777920238033584384,1777920237823330560
0,4,840,GEMM(15,10,3),1777920238033592576,1777920238243869952,1777920238033588480
0,4,842,GEMM(15,12,3),1777920238243877120,1777920238454224128,1777920238243874048
0,4,844,GEMM(15,14,3),1777920238454231296,1777920238664457472,1777920238454227200
0,4,846,GETRF(4),1777920238664460544,1777920238693579008,0
0,4,847,TRSM_R(5,4),1777920238693585152,1777920238740628736,0
0,4,849,TRSM_R(6,4),1777920238740638976,1777920238787856640,0
0,4,850,TRSM_L(4,6),1777920238787866880,1777920238830413056,0
0,4,851,TRSM_R(7,4),1777920238830414080,1777920238877583616,0
0,4,853,TRSM_R(8,4),1777920238877591808,1777920238924665088,0
0,4,854,TRSM_L(4,8),1777920238924674304,1777920238967074048,0
0,4,855,TRSM_R(9,4),1777920238967077120,1777920239014203648,0
0,4,857,TRSM_R(10,4),1777920239014212864,1777920239061340416,0
0,4,858,TRSM_L(4,10),1777920239061349632,1777920239103757568,0
0,4,859,TRSM_R(11,4),1777920239103760640,1777920239150850304,0
0,4,861,TRSM_R(12,4),1777920239150859520,1777920239197936896,0
0,4,862,TRSM_L(4,12),1777920239197948160,1777920239240357120,0
0,4,863,TRSM_R(13,4),1777920239240358144,1777920239287490816,0
0,4,865,TRSM_R(14,4),1777920239287499008,1777920239334629632,0
0,4,866,TRSM_L(4,14),1777920239334637824,1777920239377053952,0
0,4,867,TRSM_R(15,4),1777920239377054976,1777920239424154880,0
0,4,870,GEMM(5,6,4),1777920239424164096,1777920239503486208,0
0,4,872,GEMM(5,8,4),1777920239503490304,1777920239582806272,0
0,4,874,GEMM(5,10,4),1777920239582810368,1777920239662125312,0
0,4,876,GEMM(5,12,4),1777920239662128384,1777920239741454592,0
0,4,878,GEMM(5,14,4),1777920239741458688,1777920239820765440,0
0,4,881,GEMM(6,6,4),1777920239820769536,1777920239900078336,0
0,4,883,GEMM(6,8,4),1777920239900082432,1777920239979397376,0
0,4,885,GEMM(6,10,4),1777920239979401472,1777920240058711296,0
0,4,887,GEMM(6,12,4),1777920240058715392,1777920240138024192,0
0,4,889,GEMM(6,14,4),1777920240138028288,1777920240217348352,0
0,4,892,GEMM(7,6,4),1777920240217352448,1777920240296663296,0
0,4,894,GEMM(7,8,4),1777920240296666368,1777920240375976192,0
0,4,896,GEMM(7,10,4),1777920240375980288,1777920240455293184,0
0,4,898,GEMM(7,12,4),1777920240455297280,1777920240534609152,0
0,4,900,GEMM(7,14,4),1777920240534612224,1777920240613925120,0
0,4,903,GEMM(8,6,4),1777920240613928192,1777920240693234944,0
0,4,905,GEMM(8,8,4),1777920240693239040,1777920240772544768,0
0,4,907,GEMM(8,10,4),1777920240772547840,1777920240851847424,0
0,4,909,GEMM(8,12,4),1777920240851850496,1777920240931149056,0
0,4,911,GEMM(8,14,4),1777920240931152128,1777920241010454784,0
0,4,914,GEMM(9,6,4),1777920241010457856,1777920241089772800,0
0,4,916,GEMM(9,8,4),1777920241089775872,1777920241169094912,0
0,4,918,GEMM(9,10,4),1777920241169099008,1777920241248403712,0
0,4,920,GEMM(9,12,4),1777920241248407808,1777920241327714560,0
0,4,922,GEMM(9,14,4),1777920241327717632,1777920241407038720,0
0,4,925,GEMM(10,6,4),1777920241407041792,1777920241486347520,0
0,4,927,GEMM(10,8,4),1777920241486350592,1777920241565665536,0
0,4,929,GEMM(10,10,4),1777920241565668608,1777920241644988672,0
0,4,931,GEMM(10,12,4),1777920241644991744,1777920241724298496,0
0,4,933,GEMM(10,14,4),1777920241724302592,1777920241803606272,0
0,4,936,GEMM(11,6,4),1777920241803609344,1777920241882912000,0
0,4,938,GEMM(11,8,4),1777920241882915072,1777920241962217728,0
0,4,940,GEMM(11,10,4),1777920241962220800,1777920242041530624,0
0,4,942,GEMM(11,12,4),1777920242041533696,1777920242120846592,0
0,4,944,GEMM(11,14,4),1777920242120850688,1777920242200159488,0
0,4,947,GEMM(12,6,4),1777920242200162560,1777920242279470336,0
0,4,949,GEMM(12,8,4),1777920242279473408,1777920242358778112,0
0,4,951,GEMM(12,10,4),1777920242358781184,1777920242438098176,0
0,4,953,GEMM(12,12,4),1777920242438101248,1777920242517411072,0
0,4,955,GEMM(12,14,4),1777920242517414144,1777920242596722944,0
0,4,958,GEMM(13,6,4),1777920242596726016,1777920242676024576,0
0,4,960,GEMM(13,8,4),1777920242676027648,1777920242755326208,0
0,4,962,GEMM(13,10,4),1777920242755329280,1777920242834640128,0
0,4,964,GEMM(13,12,4),1777920242834643200,1777920242913949952,0
0,4,966,GEMM(13,14,4),1777920242913954048,1777920242993251584,0
0,4,969,GEMM(14,6,4),1777920242993255680,1777920243072552192,0
0,4,971,GEMM(14,8,4),1777920243072556288,1777920243151850752,0
0,4,973,GEMM(14,10,4),1777920243151854848,1777920243231155456,0
0,4,975,GEMM(14,12,4),1777920243231159552,1777920243310456064,0
0,4,977,GEMM(14,14,4),1777920243310459136,1777920243389754624,0
0,4,980,GEMM(15,6,4),1777920243389758720,1777920243469057280,0
0,4,982,GEMM(15,8,4),1777920243469061376,1777920243548355840,0
0,4,984,GEMM(15,10,4),1777920243548359936,1777920243627658496,0
0,4,986,GEMM(15,12,4),1777920243627662592,1777920243706955008,0
0,4,988,GEMM(15,14,4),1777920243706958080,1777920243786261760,0
0,4,992,TRSM_L(5,6),1777920252691984640,1777920252799211776,1777920243786263808
0,4,996,TRSM_L(5,8),1777920252799217920,1777920252906526976,1777920252799214848
0,4,1000,TRSM_L(5,10),1777920252906533120,1777920253013835008,1777920252906530048
0,4,1004,TRSM_L(5,12),1777920253013841152,1777920253121235200,1777920253013838080
0,4,1008,TRSM_L(5,14),1777920253121241344,1777920253228398848,1777920253121238272
0,4,1011,GEMM(6,6,5),1777920253228406016,1777920253424264448,1777920253228401920
0,4,1013,GEMM(6,8,5),1777920253424271616,1777920253620167936,1777920253424267520
0,4,1015,GEMM(6,10,5),1777920253620174080,1777920253816012032,1777920253620171008
0,4,1017,GEMM(6,12,5),1777920253816018176,1777920254011995392,1777920253816015104
0,4,1019,GEMM(6,14,5),1777920254012002560,1777920254207771904,1777920254011998464
0,4,1021,GEMM(7,6,5),1777920254207779072,1777920254418047232,1777920254207774976
0,4,1023,GEMM(7,8,5),1777920254418054400,1777920254628334848,1777920254418051328
0,4,1025,GEMM(7,10,5),1777920254628342016,1777920254838752512,1777920254628337920
0,4,1027,GEMM(7,12,5),1777920254838759680,1777920255049165056,1777920254838755584
0,4,1029,GEMM(7,14,5),1777920255049172224,1777920255259645184,1777920255049169152
0,4,1031,GEMM(8,6,5),1777920255259652352,1777920255450962176,1777920255259648256
0,4,1033,GEMM(8,8,5),1777920255450968320,1777920255642216704,1777920255450965248
0,4,1035,GEMM(8,10,5),1777920255642224896,1777920255833583872,1777920255642220800
0,4,1037,GEMM(8,12,5),1777920255833591040,1777920256024946944,1777920255833587968
0,4,1039,GEMM(8,14,5),1777920256024954112,1777920256216366336,1777920256024951040
0,4,1041,GEMM(9,6,5),1777920256216373504,1777920256426594560,1777920256216370432
0,4,1043,GEMM(9,8,5),1777920256426601728,1777920256636923136,1777920256426598656
0,4,1045,GEMM(9,10,5),1777920256636930304,1777920256847336704,1777920256636927232
0,4,1047,GEMM(9,12,5),1777920256847343872,1777920257057693952,1777920256847339776
0,4,1049,GEMM(9,14,5),1777920257057701120,1777920257268022528,1777920257057698048
0,4,1051,GEMM(10,6,5),1777920257268029696,1777920257463830784,1777920257268026624
0,4,1053,GEMM(10,8,5),1777920257463837952,1777920257659595008,1777920257463834880
0,4,1055,GEMM(10,10,5),1777920257659602176,1777920257855374592,1777920257659599104
0,4,1057,GEMM(10,12,5),1777920257855381760,1777920258051245312,1777920257855378688
0,4,1059,GEMM(10,14,5),1777920258051251456,1777920258247034112,1777920258051248384
0,4,1061,GEMM(11,6,5),1777920258247041280,1777920258457280768,1777920258247038208
0,4,1063,GEMM(11,8,5),1777920258457287936,1777920258667547904,1777920258457284864
0,4,1065,GEMM(11,10,5),1777920258667555072,1777920258877974784,1777920258667550976
0,4,1067,GEMM(11,12,5),1777920258877981952,1777920259088315648,1777920258877977856
0,4,1069,GEMM(11,14,5),1777920259088322816,1777920259298570496,1777920259088318720
0,4,1071,GEMM(12,6,5),1777920259298577664,1777920259489973504,1777920259298573568
0,4,1073,GEMM(12,8,5),1777920259489981696,1777920259681313024,1777920259489977600
0,4,1075,GEMM(12,10,5),1777920259681320192,1777920259872618752,1777920259681316096
0,4,1077,GEMM(12,12,5),1777920259872625920,1777920260063960320,1777920259872621824
0,4,1079,GEMM(12,14,5),1777920260063967488,1777920260255295744,1777920260063963392
0,4,1081,GEMM(13,6,5),1777920260255302912,1777920260465748224,1777920260255298816
0,4,1083,GEMM(13,8,5),1777920260465755392,1777920260676120832,1777920260465751296
0,4,1085,GEMM(13,10,5),1777920260676128000,1777920260886552832,1777920260676124928
0,4,1087,GEMM(13,12,5),1777920260886558976,1777920261096935680,1777920260886555904
0,4,1089,GEMM(13,14,5),1777920261096942848,1777920261307343104,1777920261096939776
0,4,1091,GEMM(14,6,5),1777920261307350272,1777920261503213824,1777920261307347200
0,4,1093,GEMM(14,8,5),1777920261503220992,1777920261699070208,1777920261503216896
0,4,1095,GEMM(14,10,5),1777920261699077376,1777920261894891776,1777920261699074304
0,4,1097,GEMM(14,12,5),1777920261894898944,1777920262090652928,1777920261894895872
0,4,1099,GEMM(14,14,5),1777920262090660096,1777920262286431488,1777920262090657024
0,4,1101,GEMM(15,6,5),1777920262286438656,1777920262496832768,1777920262286434560
0,4,1103,GEMM(15,8,5),1777920262496839936,1777920262707200256,1777920262496835840
0,4,1105,GEMM(15,10,5),1777920262707207424,1777920262917582080,1777920262707204352
0,4,1107,GEMM(15,12,5),1777920262917589248,1777920263128042752,1777920262917585152
0,4,1109,GEMM(15,14,5),1777920263128050944,1777920263338323200,1777920263128046848
0,4,1111,GETRF(6),1777920263338326272,1777920263367461120,0
0,4,1112,TRSM_R(7,6),1777920263367466240,1777920263414523136,0
0,4,1114,TRSM_R(8,6),1777920263414531328,1777920263461689600,0
0,4,1115,TRSM_L(6,8),1777920263461697792,1777920263504209152,0
0,4,1116,TRSM_R(9,6),1777920263504212224,1777920263551406336,0
0,4,1118,TRSM_R(10,6),1777920263551413504,1777920263598550272,0
0,4,1119,TRSM_L(6,10),1777920263598559488,1777920263640970496,0
0,4,1120,TRSM_R(11,6),1777920263640973568,1777920263688098048,0
0,4,1122,TRSM_R(12,6),1777920263688106240,1777920263735228672,0
0,4,1123,TRSM_L(6,12),1777920263735236864,1777920263777683712,0
0,4,1124,TRSM_R(13,6),1777920263777684736,1777920263824804096,0
0,4,1126,TRSM_R(14,6),1777920263824812288,1777920263871951104,0
0,4,1127,TRSM_L(6,14),1777920263871959296,1777920263914382592,0
0,4,1128,TRSM_R(15,6),1777920263914384640,1777920263961475328,0
0,4,1131,GEMM(7,8,6),1777920263961485568,1777920264040781056,0
0,4,1133,GEMM(7,10,6),1777920264040785152,1777920264120089856,0
0,4,1135,GEMM(7,12,6),1777920264120092928,1777920264199387392,0
0,4,1137,GEMM(7,14,6),1777920264199391488,1777920264278695168,0
0,4,1140,GEMM(8,8,6),1777920264278698240,1777920264357996800,0
0,4,1142,GEMM(8,10,6),1777920264357999872,1777920264437290240,0
0,4,1144,GEMM(8,12,6),1777920264437293312,1777920264516585728,0
0,4,1146,GEMM(8,14,6),1777920264516588800,1777920264595884288,0
0,4,1149,GEMM(9,8,6),1777920264595888384,1777920264675187968,0
0,4,1151,GEMM(9,10,6),1777920264675191040,1777920264754490624,0
0,4,1153,GEMM(9,12,6),1777920264754493696,1777920264833795328,0
0,4,1155,GEMM(9,14,6),1777920264833799424,1777920264913105152,0
0,4,1158,GEMM(10,8,6),1777920264913109248,1777920264992412928,0
0,4,1160,GEMM(10,10,6),1777920264992416000,1777920265071707392,0
0,4,1162,GEMM(10,12,6),1777920265071711488,1777920265151009024,0
0,4,1164,GEMM(10,14,6),1777920265151013120,1777920265230310656,0
0,4,1167,GEMM(11,8,6),1777920265230313728,1777920265309609216,0
0,4,1169,GEMM(11,10,6),1777920265309613312,1777920265388903680,0
0,4,1171,GEMM(11,12,6),1777920265388907776,1777920265468206336,0
0,4,1173,GEMM(11,14,6),1777920265468210432,1777920265547505920,0
0,4,1176,GEMM(12,8,6),1777920265547510016,1777920265626802432,0
0,4,1178,GEMM(12,10,6),1777920265626806528,1777920265706097920,0
0,4,1180,GEMM(12,12,6),1777920265706102016,1777920265785392384,0
0,4,1182,GEMM(12,14,6),1777920265785395456,1777920265864686848,0
0,4,1185,GEMM(13,8,6),1777920265864689920,1777920265943990528,0
0,4,1187,GEMM(13,10,6),1777920265943994624,1777920266023293184,0
0,4,1189,GEMM(13,12,6),1777920266023297280,1777920266102593792,0
0,4,1191,GEMM(13,14,6),1777920266102596864,1777920266181897472,0
0,4,1194,GEMM(14,8,6),1777920266181901568,1777920266261197056,0
0,4,1196,GEMM(14,10,6),1777920266261201152,1777920266340493568,0
0,4,1198,GEMM(14,12,6),1777920266340497664,1777920266419791104,0
0,4,1200,GEMM(14,14,6),1777920266419795200,1777920266499091712,0
0,4,1203,GEMM(15,8,6),1777920266499094784,1777920266578398464,0
0,4,1205,GEMM(15,10,6),1777920266578401536,1777920266657702144,0
0,4,1207,GEMM(15,12,6),1777920266657705216,1777920266736998656,0
0,4,1209,GEMM(15,14,6),1777920266737002752,1777920266816303360,0
0,4,1213,TRSM_L(7,8),1777920273027246336,1777920273134516480,1777920266816304384
0,4,1217,TRSM_L(7,10),1777920273134522624,1777920273241734400,1777920273134519552
0,4,1221,TRSM_L(7,12),1777920273241740544,1777920273348818176,1777920273241737472
0,4,1225,TRSM_L(7,14),1777920273348825344,1777920273456086272,1777920273348821248
0,4,1228,GEMM(8,8,7),1777920273456093440,1777920273647378688,1777920273456089344
0,4,1230,GEMM(8,10,7),1777920273647385856,1777920273838669056,1777920273647381760
0,4,1232,GEMM(8,12,7),1777920273838676224,1777920274030034176,1777920273838673152
0,4,1234,GEMM(8,14,7),1777920274030041344,1777920274221326592,1777920274030037248
0,4,1236,GEMM(9,8,7),1777920274221333760,1777920274431633664,1777920274221330688
